youtube_url,hebrew_line_1,hebrew_line_2,hebrew_line_3,english_line_1,english_line_2,english_line_3,song_title,artist_name,publish_year,id,created_date,updated_date,created_by_id,created_by,is_sample
"https://music.youtube.com/watch?v=8tySXiroGTE","תני לי לאהוב אותך ככה ככה...","כל הכוכבים והאורות שבשמיים","בואי התקרבי ותסתכלי לי בעיניים","The night has passed, what has ended.","A lingering pain longs for you.","How beautiful is the barefoot girl","עוד אחד ששר לך","גיא מזיג","2021","688c747c15f875b92d1bfc15","2025-08-01T08:02:04.043000","2025-08-01T08:02:04.043000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=4j-bHAitcNg","החיים הם מתנה","והכול זה לטובה","המחר שוב נעלם","Before you, I rise again.","A new day, what will be?","You ask yourself","שרק תחייך","יובל דיין","2021","688c747c15f875b92d1bfc13","2025-08-01T08:02:04.039000","2025-08-01T08:02:04.039000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=6j2oelKwItI","את כל הסיפורים","את הידיים ששומרות","את הבכי שבכינו, רק אני ואת יודעות","Take for yourself","The song I sang to you while you were within me","Take my tears of excitement when you awaken from within me.","קחי לך","ריטה","2018","688c747c15f875b92d1bfc11","2025-08-01T08:02:04.003000","2025-08-01T08:02:04.003000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=9uCU_11qzyU","דיג'יי גל מלכה, סטאטבוי אה","נה נה נה נה נה נה, נה נה נה נה נה נה.","איך היא אוהבת ת'חוף, מסובבת ראשים בלי סוף,","This is a story about someone,","On the beach they call her a diva,","Because she folded everyone's tails.","בא לה לרקוד","סטטיק וגל מלכה","2016","688b7a07cc234f91bd8002ae","2025-07-31T14:13:27.151000","2025-07-31T14:13:27.151000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=eJLR5srPmv8","אני עולה בתל אביב יורד בבנימינה","את אוהבת לדבר רק מסביב","בכיכרות טיפה חשוך ואת נוגעת","I rise in Tel Aviv and fall in Binyamina.","You love to talk only in circles.","In the squares, it's slightly dark, and you gently touch.","השעות הקטנות","ניב דמירל","2016","688b7a07cc234f91bd8002ad","2025-07-31T14:13:27.146000","2025-07-31T14:13:27.146000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=iaZV98jMWEI","לא לפחד להתאהב","שיישבר הלב","לא לפחד בדרך לאבד","Don't be afraid to fall in love.","Let the heart break","Do not fear losing the way.","לפני שייגמר","עידן רייכל","2016","688b7a07cc234f91bd8002ac","2025-07-31T14:13:27.140000","2025-07-31T14:13:27.140000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=ImnGY10oW-Q","מהבוקר עד הלילה…","כבר רשמתי לי בלוח עמרי חייב לנוח גם ארז ודובדב זה בטוח","והתוכנית עוד בפיתוח אך יש לי כבר פיצוח","Perhaps in Mumbai, perhaps Uruguay","Maybe a few days in Tokyo or Shanghai.","Maybe in Paris, Cairo, or Seoul","קופנגן","התקווה 6","2016","688b7a07cc234f91bd8002ab","2025-07-31T14:13:27.123000","2025-07-31T14:13:27.123000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=WUZW1EArVL0&si=ihQh1ra7nRv15Ai9","ועפים על החיים","תן לה הכל אני נותן לה","את כל מה שאין לה","""Five twenty-four Ayalon Mall""","Buying a Zara shirt I saw in the window","He takes out the wallet to pay with credit.","מתוקה מהחיים","דדי דדון","2016","688b7a07cc234f91bd8002aa","2025-07-31T14:13:27.113000","2025-08-02T04:42:25.360000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=UgymU4YRGlw","אבל אין לנו זכות בכלל להתלונן...","הילד קם בלילה, והאשה לא די לה","קונה כל מה שבא לה, קשה לשאוף למעלה","We have no right to complain at all.","Everything is blessed and protected by God for:","Our lives are strawberries!","החיים שלנו תותים","חנן בן ארי","2016","688b7a07cc234f91bd8002a9","2025-07-31T14:13:27.105000","2025-07-31T14:13:27.105000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=DZYuGJ_2KwU","הו שלום איך זה לא הגעת עד הלום","הלום מהבדלי דת מגזע ולאום","וזה איום נותרנו בודדים במקום","A day will come that brings peace with it.","A day will come that brings with it peace.","A day will come that brings with it peace.","הכי ישראלי","התקווה 6","2015","688b7a07cc234f91bd8002a8","2025-07-31T14:13:27.098000","2025-07-31T14:13:27.098000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=cJhfL-Iw8v4","אבק דרכים רחצי מרגלייך","היי לי קרובה וזוכרת היי לי רק לי מיוחדת","היי לי אחות מקודשת היי יחפה מנוחמת","Storms within and outside have shattered the walls of the house.","And you flowed from within me, scattered, and returned tired and silent.","Once again, when I was a child, you broke inside me.","יפה כלבנה","אביתר בנאי","2014","688b7a07cc234f91bd8002a7","2025-07-31T14:13:27.093000","2025-07-31T14:13:27.093000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=6YVrMNpG1kg","רק לא לחרוג רק לא לגלוש","ורק המשפחה מסדרת לי את הראש","יום שישי הגיע","Friday has arrived","And he arrived just in time.","How much I've already waited, in fact","יום שישי","הדג נחש","2013","688b7a07cc234f91bd8002a6","2025-07-31T14:13:27.087000","2025-07-31T14:13:27.087000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=pdLHlxac1ww","וכל חלום הוא כמו ניצוץ בעינייך","אני נוסע ויודע-","אין מקום אחר.","Completed, yet not finished","Another chapter in the world has closed.","I will find myself a little light.","תם ולא נשלם","עילי בוטנר וילדי החוץ","2013","688b7a07cc234f91bd8002a5","2025-07-31T14:13:27.081000","2025-07-31T14:13:27.081000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=5cxVTyME2Uo","למה לא קישטנו","בעלה של זית","ולמה לא הרגשנו","Skies, smile.","I can no longer.","""And even the strong ones""","שמיים","יגאל בשן","2013","688b7a07cc234f91bd8002a4","2025-07-31T14:13:27.074000","2025-07-31T14:13:27.074000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=XiFXMl0BJMc","ואף פעם לא אקח אותך","כמובנת מאליה כך","אני לא מפסיק להתרגש ממך","Before we met, there was an unreachable secret within me.","I was a safe with no one having the code.","You solved all the riddles on your own.","אני לא מפסיק להתרגש ממך","דני רובס","2013","688b7a07cc234f91bd8002a3","2025-07-31T14:13:27.069000","2025-07-31T14:13:27.069000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=dKDU7vZZEhM","מול המראות באישוניי","בשלוותי במחשבתי","אני יודעת – שאתה איתי","When I lie down and when I rise up","In my window, in my dream","In my pain, in my joy","שלג בשרב","שירי מיימון","2012","688b7a07cc234f91bd8002a2","2025-07-31T14:13:27.061000","2025-07-31T14:13:27.061000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=NpZdTNS-vsI","כל זמן שאני מזיע","וזה לא מפריע וממסטל אותי","ויש אצלך אור אני בטח עוד אחזור","I am running.","I must seize everything the world has to offer.","As long as the air reaches","אני רץ","דודו טסה","2003","688b7a07cc234f91bd8002a0","2025-07-31T14:13:27.031000","2025-07-31T14:13:27.031000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=NwsNCqvPUhk","אתה לא פה","טוב התאפסתי על עצמי ו-","התנתקתי","No one comes to me.","No one came.","I am sorrowful.","אף אחד לא בא לי","קרולינה","2010","688b7a07cc234f91bd80029f","2025-07-31T14:13:27.023000","2025-07-31T14:13:27.023000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=03CD9lZ1dL4","לא אצטרך לבחור","הגוף ירגיש את המקצב","שוב לבד, שוב רוצה","Alone again, again it's bad.","Dancing again, a celebration.","Familiar once more, beautiful again.","אה אה אה","אפרת גוש","2010","688b7a07cc234f91bd80029e","2025-07-31T14:13:27.015000","2025-07-31T14:13:27.015000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=lhdS4Pbw59E","או שאולי פשוט תסמוך על הזמן שייקח","אחריות","ויחליט בשבילה על הכל","""She hasn't come to terms with herself yet.""","She is also allowed to dream.","""And already it has come true""","זיקוקים","משה פרץ","2011","688b7a06cc234f91bd80029c","2025-07-31T14:13:26.996000","2025-07-31T14:13:26.996000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=G-_FzWkCHu0","הכי קשה לא לעזוב","למצוא אותך איתי גם כשאנחנו אבודים","ונכון שיש גם טעויות","So what now?","I'm asking you, tell me, what now?","No longer can distinguish between bad and good.","רוצה שלום","רביב כנר","2020","688b7a06cc234f91bd80029b","2025-07-31T14:13:26.983000","2025-07-31T14:13:26.983000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=CmC58hEQVzQ","I'm the king of fun","Let me show you how we do it","I'm a golden boy","אמא, מישהו שבר לי את הלב שוב","תגיד לה שאני לא חושב שאני יכול לסבול את זה יותר","אמא, שוב שברו לי את הלב","golden boy","נדב גדג'","2010","688b7a06cc234f91bd80029a","2025-07-31T14:13:26.975000","2025-07-31T14:13:26.975000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=TX4rGTFSYZs","ושם אמרתי לה את שאומרים כולם","על מפתני כל הבנות שבעולם.","וכשידי, שכבר מיליון עלים תלשה,","There once was a lone streetlamp at the edge of the neighborhood.","""And he lit up our little childhood""","""And he lit up our games of hide-and-seek""","פנס בודד","הגשש החיוור","1964","688b7a06cc234f91bd800299","2025-07-31T14:13:26.962000","2025-07-31T14:13:26.962000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=2ow4sq_1-Hk","כל כך דומות היו העלמות.","ואהבתי את שתיהן, אלי,","זאת שלי היתה וזאת שלי,","In my town, there were two maidens.","Two beautiful twin maidens.","They were always so alike,","צרות טובות","השלושרים","1969","688b7a06cc234f91bd800298","2025-07-31T14:13:26.953000","2025-07-31T14:13:26.953000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=sZcG9QLsUgk","והוא טרוד בענייניו","מתחשק לגשת אליו קרוב","ולומר לו בצחוק רחב","You set out into the wide world.","You gaze, and everything turns to gold.","You sit by the sea, basking in the sun.","הכל זהב","התרנגולים","1963","688b7a06cc234f91bd800297","2025-07-31T14:13:26.936000","2025-07-31T14:13:26.936000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=fN-ZTTEcWHo","בוא תראה הכל מוכן","ואני עוד קצת בוכה ומחכה","ויהיה לי פה עצוב","Come home","I no longer say a word.","I will not be bad.","בוא הביתה","שולה חן","1969","688b7a06cc234f91bd800294","2025-07-31T14:13:26.898000","2025-07-31T14:13:26.898000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=1PhXE9kR4k0","אם הפרחים סתם מחייכים אל העולם","אם מתגלגל הגל מצחוק עד השמים","אז למה גם אנחנו לא נצחק עם כולם?","If the sun rises and each morning it is new","If the flowers are just smiling at the world","If laughter rolls like a wave up to the skies","חיוכים","חווה אלברשטיין","1968","688b7a06cc234f91bd800293","2025-07-31T14:13:26.873000","2025-07-31T14:13:26.873000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=g2O-rgHax4k","אל כל מקום שאותנו יביא","הנביא יחזקאל הוא בומבה של נביא","אל אל אל יחזקאל","We stand with the prophet Ezekiel.","""We'll follow him with a backpack and a staff""","To every place that will carry us.","יחזקאל","החלונות הגבוהים","1967","688b53f3bb7b511f7704ce4c","2025-07-31T11:30:59.748000","2025-07-31T11:30:59.748000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=ouA6JAwVmRc","אחי, אחי שלי","אחי, אחי שלי","אחי!!!","They moved slowly. Everything was calm.","Across the river, reeds whisper in the breeze.","Suddenly, a thunderbolt, a shout rang out: wounded!","בלדה לחובש","יהורם גאון","1969","688b53f3bb7b511f7704ce4b","2025-07-31T11:30:59.719000","2025-07-31T11:30:59.719000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Ovfet4GP9y0&si=IxCATWq1hwbCEJ04","בוא, תישען","מדי פעם כשמזדמן","ריח עוגות","Longing is good","it keeps you with me","against the blurring of time.","שיר לאמא","אלון עדר","2017","688b51b913d8cbfbb16fc372","2025-07-31T11:21:29.795000","2025-07-31T11:24:11.111000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Do8L-pIKdZ0","אישה","ואת מקשיבה ללב שלך","ואת משתנה כל יום","When I close my eyes","And I see you before me.","Then I truly feel","אישה שלי","אלון עדר","2018","688b51b913d8cbfbb16fc371","2025-07-31T11:21:29.790000","2025-07-31T11:21:29.790000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=YSWt03bbJ1k","קצת לעשן ולשתות","אנל'א מוצא סיבה לכלום","אנל'א רוצה מזה לקום","A little love wouldn't hurt.","A little love won't hurt.","It seems to me I'm going far from this.","קצת אהבה לא תזיק","אלון עדר","2014","688b51b913d8cbfbb16fc370","2025-07-31T11:21:29.786000","2025-07-31T11:21:29.786000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
