youtube_url,hebrew_line_1,hebrew_line_2,hebrew_line_3,english_line_1,english_line_2,english_line_3,song_title,artist_name_1,artist_name_2,artist_name_3,publish_year
https://music.youtube.com/watch?v=-As4UHddUWM,"קלה-קלה-קוטה-קוטה-קוטה, אה-הו-אה-הו",יום אחד כשנהייתי רעב,מכרתי את הבית מעץ,I am a taxi driver in,Calcutta,Calcutta,Calcutta,Dr Bombay,,,1998
https://music.youtube.com/watch?v=Vwurod1Ry9I,אתם מוכנים לזה?,"רדו עם הצליל, הבית על האדמה","קפא כשאני לוחץ, רד על הברכיים שלך",Y'all ready for this?,"If I was an animal, they’d kept me in cages","Being hypnotized, I see it in your eyes",Get Ready,2 Unlimited,,,1992
https://music.youtube.com/watch?v=foZHozPJy6g,"אוי-אוי, אוי-אוי, אוי-אוי, יה",בעומק הג'ונגל בארץ ההרפתקאות גר טרזן,"אוי-אוי, אוי-אוי, אוי-אוי, יאי","My name is Tarzan, I am jungle-man","Oie-oie, oie-oie, oie-oie, yae",Yes I'll go if you carry me,Tarzan & Jane,Toy-Box,,,1998
https://music.youtube.com/watch?v=wHRMOVYK9l0,ברוקלין באונס הוא היעד שלך.,"קבל את בחירתך, תהנה משהותך",ברוקלין בונס הוא היעד שלך,The bass. The beats. The melody,The bass,I can hear the melody...,"Bass, Beats & Melody",Brooklyn Bounce,,,2001
https://music.youtube.com/watch?v=G9It3f_5IEA,"הגוף שלך, הגוף שלי, כל אחד ואחת",תזיז את הגוף הזה,"הגוף שלך, הגוף שלי, כל גוף",Move that body,Move that body,"Your body, my body, everybody",Move That Body,Look Twice,,,1994
https://music.youtube.com/watch?v=hmPBH46Stkk,"בואי איתי אהובה, תני לי משהו טוב",נולדתי וגדלתי בעיר ניו יורק,"באולם הריקודים, על רצפת הריקודים, על רצפת הריקודים","In the club man, on the dance floor","I'm the white ragga man, baby, one of a kinda","Yes, you're my get-a-way",Get a Way,Maxx,,,1993
https://music.youtube.com/watch?v=Omc6l1aTxUA,איזה נס הוא החיים,השדות גבוהים והפירות בשלים,אז הושט את ידיך,And if you don't ask questions,So say a prayer for the dying,And if you don't ask questions,Pray,Tina Cousins,,,2000
https://music.youtube.com/watch?v=rdx7EwlIuao,דוב-י-דוב-י-דוב-י-דוב-דוב-דוב,דוב-י-דוב-י-דוב-י-יה-יה,דאב-י-דאב-י-דאב-י-דאב-דאב-דאב,I don't need your love,Dub-i-dub-i-dub-i-yeah-yeah,Dub-i-dub-i-dub-i-yeah-yeah,Dub-I-Dub,Me,My,,1995
https://music.youtube.com/watch?v=uekZTnNuAxs,"עכשיו הוא לא שם, תמיד בורח",?ורוצה אתה לצרוח,"מה אוכל לעשות, הזמן לא יחכה לנו",And I hear your voice inside me,And do you want to scream?,"What can I do, time won't wait for us",Scream,New Limit,,,2009
https://music.youtube.com/watch?v=Xnqaq2UUjDY,מי דה פאן די התקפה להרעיד ולסעור את הקהל מסביב לשעון ללא הפסקה כפי שאספר לך,"מוזיקה היא האווירה, אז פתח את עיניך","הזמן אוזל, אז מצא את ההרגשה","Yes, God, put pon di earth all kind of man",Think about the way how some people play,Think about the way that we live today,Think About the Way,ICE MC,,,1994
https://music.youtube.com/watch?v=t6umJXzYpGk,שולח לך אות מצוקה של אהבה,את כל מה שאני חושב עליו,האם תהיה שלי?,So hear my S.O.S,Be my destiny tonight,Be my destiny tonight,SOS,La Bouche,,,1998
https://music.youtube.com/watch?v=epNcbhtZ3TA,כולם חופשיים,"אח ואחות, יחד נצלח את זה",ביום מן הימים רוח תרים אותך ותיקח אותך לשם,"Oh, everybody's free to feel good",Brother and sister together we'll make it through,Everybody's free to feel good,Everybody's Free,Rozalla,,,1992
https://music.youtube.com/watch?v=Fq_0_e0hUfE,"הקיץ הוא קסם, הוא קסם, או-או-או",הקיץ הוא קסם,"אתה צריך לדמיין, לדמיין, או-או-או",The summer is magic,"You have to imagine, imagine, oh-oh-oh",Finally she's yours,The Summer Is Magic,Playahitty,,,1994
https://music.youtube.com/watch?v=J6Atd-iJBCQ,"לא לב שבור, עכשיו נתחיל מחדש","זה בשבילי ובשבילך, תן לחלום להתגשם","לא עוד לב שבור, עכשיו נתחיל מחדש","It's for me and you, let the dream come true","Not a broken heart, now we're gonna start","So let's go down, down on the floor, I wanna give you what you are waitin' for",Let the Dream Come True,DJ BoBo,,,1994
https://music.youtube.com/watch?v=tD4wHKTAoEE,ואני מתגעגע אליך - כמו שהמדבר מתגעגע לגשם,ואני מתגעגע אליך,אני יורד מהרכבת,And now you've disappeared somewhere,And I miss you - Like the deserts miss the rain,And you're long gone,Missing,No Mercy,,,1996
https://music.youtube.com/watch?v=NnT8Um4AwlA,תראו מי מדבר עכשיו,תראה מי מדבר עכשיו,תראה מי מדבר עכשיו,Look who's talking now,Look who's talking,Look who's talking now,Look Who's Talking,Dr. Alban,,,1993
https://music.youtube.com/watch?v=cn3HqvVkFj4,"זה הזמן להתחיל, עכשיו תתחיל לספור","חמש, שש, שבע, שמונה",בייבי רוקדת הבלוז שלי משגעת אותי,"Wanna make you mine, better get in line, five, six, seven, eight","My rodeo Romeo, a cowboy god from head to toe","My obsession from a western, my dance floor date","5, 6, 7, 8",Steps,,,1998
https://music.youtube.com/watch?v=J7t0QzbOB4M,האמין בחופש באהבה ובמזל,וכל מה שאנחנו צריכים,פיסת גן עדן,We all need love,And door to door,I never saw a jam like this before,Freedom,DJ BoBo,,,1994
https://music.youtube.com/watch?v=0epZLNv4I2o,"או, בייבי, בייבי, בייבי, בייבי","או, מותק, מותק, אה, צו, תדחף את זה","אוי, בייבי, בייבי, בייבי, בייבי",Dance I said,You got me so I don't know what I'm doing,Only the sexy people,Push It,Solid Base,,,1999
https://music.youtube.com/watch?v=KydMls5Mr90,שחור ולבן רוקדים יחד,"זה לצד זה, נעשה דברים לטובים יותר",אתה אף פעם לא לבד,"Side by side, we'll make things better",To a better place for the human race,"Never alone, never alone",Never Alone,2 Brothers on the 4th Floor,,,1994
https://music.youtube.com/watch?v=pYGn7-N8G3g,"לילה, לילה, לילה, לילה, לי","לילה, לילה, לילה, לילה, לי","לילה, לילה, לילה, לילה, ליי",In a land of love for me and you,I don't care what people say,"Oh, Laila it's like ecstasy",Laila,Blue System,,,1995
https://music.youtube.com/watch?v=XAOKNNxq0j4,ג'י ג'י ג'י ג'י ג'י,"כי אתה משגע אותי, ג'י ג'י",כי את משגעת אותי. זי זי,Cause u drive me crazy. jee jee,U spin my head around and around and around,"That everything is what it seems, jee jee",U Drive Me Crazy,Waldo's People,,,1998
https://music.youtube.com/watch?v=6FDA29qTsQc,"רץ, רץ",רץ דרך מצעד האהבה,פילים ורודים ולימונדה,"Dear Jessie, see the roses raining on the love parade",Pink elephants and lemonade,Running through the love parade,Dear Jessie,Rollergirl,,,1999
https://music.youtube.com/watch?v=KRZJ0LE0UH4,אני הטמקוצ'י שלך,כל כך שמח שאתה אוהב אותי,וּכְדֵי שֶׁנִּהְיֶה יַחַד לְעוֹלָם וָעֵד,So happy that you love me,If you will feed me and nurse me I'm happy,So that in the night I can feel alright,Together Forever,Daze,,,1997
https://music.youtube.com/watch?v=FozTNXg7GEI,בחירת BPM,זו בעיה גדולה,בחירת קצב,Is the key to choose,Say mi love part I,Have to help them out,Let the Beat Go On,Dr. Alban,,,1993
https://music.youtube.com/watch?v=bpktG3srYTU,?את לא רוצה אותי?,?את לא רוצה אותי,האם אינך רוצה באהבתי?,Don't you want me?,Don't you want me?,Don't you want me?,Don't You Want Me,Felix,,,1992
https://music.youtube.com/watch?v=zpCLWA9l0LA,"כן, מותק, את צריכה לסמוך עליי",וווו אווווו ווווו אווווו ווווו אווווו,"או אוההה אווה אוההה אוהה, לתת לך לנשור",Wooh ooohh woooh ohh woooh ohh,Who fights for you when things go wrong,Wooh ooohh woooh ohh woooh ohh,Trust Me,Pandora,,,1993
https://music.youtube.com/watch?v=DNpfs4SXI4U,"שירי עבור העולם, עבור השלום, עבור האהבה שאני מביאה","שיר לעולם, לשלום, לאהבה שאני מביא",אני מביא את זה בשבילך,I bring it for you,"Sing for the world, for the peace, for the love I bring","Sing for the world, for the peace, for the love I'm bringing",Hands Of Fate,Wintermute,,,2009
https://music.youtube.com/watch?v=VqlYEaFLheQ,"איינס, צווי, פוליציי","שלושה, ארבעה, גרנדיר","חמש, שש, מכשפה זקנה","Oh-oh, oh-oh","Ja, ja, ja, was ist los? Was ist das?","Fünf, sechs, alte Hex'",Eins Zwei Polizei,Mo-Do,,,1994
https://music.youtube.com/watch?v=_zt7RgjZLls,אנחנו חבורת האהבה,שמרנן סרנדות,טסים במטוסי G6,That sings serenades,If we swing both ways,The love we lost when no one stayed,Here I Am,Soda,,,2000
https://music.youtube.com/watch?v=UCvX656hxHk,"אוי, נה, נה נה נה, נה, נה – נה, נה, נה, יה","או, ניי, נא נא נא, ניי, נא - נא, נא, ניי-אה","או, ניי, נה נה נה, ניי, נה – נה, נה, ניי-אה","Oh, nay, na na na, nay, na – na, na, nay-ah",I'm a slave to the music,"Yeah, three, two, one",Slave To The Music,Twenty 4 Seven,,,1993
https://music.youtube.com/watch?v=2E14C1e02yE,אני מאוהב בך,רוצה שגם תאהב אותי,אני מאוהב בך,True love can be hard to find,Want you to love me too,True love can be hard to find,Anthem,N-Joi,,,1990
https://music.youtube.com/watch?v=8tvqlU4-PV4,"חלום אינסופי, חלום עליך",אני מאמין שאני מקבל סימן ממך,אני מחכה ללילה,At the dawning day,Tonight I wanna hide my feelings too,I am waking up in spring,A Neverending Dream,X-Perience,,,1996
https://music.youtube.com/watch?v=e-2GRoHQa1M,אל תיקח את זה,אהבה לכי עכשיו,אל תיקח את האהבה הזאת,Is not worth crying for,To go very far,And in your midnight hour,In My Heart,New Limit,,,2009
https://music.youtube.com/watch?v=yi5QxJCLlic,אנשים מנסים ליצור רגשות בדיוק כמו אהבה,"בשם האהבה, בשם האהבה",למען תשוקה טיפשית עשו משחק מהאהבה,Just another way to break your heart,(In the name of love),People try to create feelings just the same as love,Flames Of Love,Robin,,,2009
https://music.youtube.com/watch?v=H7sWceLissY,מבפנים לחוץ,ואנחנו יכולים לחיות בעולם יפה,הסתתר מתחת לשמיים שלווים,Hide away under peaceful skies,Inside turning to outside,Is touching a high-light in your eyes,Inside to Outside,Lady Violet,,,1999
https://music.youtube.com/watch?v=WEBS80vNEWY,אוו אוו אוו אוו אוו אוו אוו אוו אוו אוו אוו,אוו אוו אוו אוו אוו אוו אוו אוו אוו אוו אוו,"אני צופה בשמש אומרת ""בוקר טוב""","Well, the night seemed to last forever",Ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh,"Bring it on (bring it on), bring it on (bring it on)",You Bring On The Sun,Londonbeat,,,1992
https://music.youtube.com/watch?v=61AphBGDjaw,זהו בית התפילה שלי,כאן אני מרפא את פצעיי,זה בחן הטבעי,This is my church,This is my church,This is where I heal my hurts,God Is a DJ,Faithless,,,1998
https://music.youtube.com/watch?v=LPkCb7pOwKc,חש את חום הלילה,הכול בסדר,חוש את כוח ליבי,Let the groove control your move,Feel the power of my heart,Give me all your love,Feel the heat of the night,Masterboy,,,2006
https://music.youtube.com/watch?v=6_rY0j3grUI,מצעד האהבה...,מצעד האהבה,מצעד האהבה,The love parade,The love parade,The love parade,Meet Her At The Loveparade,Da Hool,,,2001
https://music.youtube.com/watch?v=Pod975v9nDo,"אוי, קיבלתי מכתב, הגיע אליי בדואר",התינוק שלי חוזר הביתה,ואני מקווה שהוא לא ייכשל,"Lord, I feel just like a Jack out with a Jenny","Yes, I feel so good, I feel just like ballin' the jack","I feel so good, ooh, I feel so good, yeah",Feel So Good,Waldo,,,1995
https://music.youtube.com/watch?v=F9V6cuB5RRQ,אביא לך את כל אהבתי,אקח אותך לכל מקום שתרצה ללכת,לילה אחד זה מה שאני רוצה מותק,And I'll show you paradise,Ooh let me have you,One night is what I want baby,Paradise,Da Buzz,,,1999
https://music.youtube.com/watch?v=MDUk81o7TJ8,האם זה מרגיש טוב לך?,"או, זה מרגיש לי טוב?",מרגיש טוב בשבילך,Does it feel good to you?,"Ow, ow, I want to know",So good,Feel Good,Phats,Small,,1999
https://music.youtube.com/watch?v=EUv34zv5T9w,"בייבי, בבקשה אל תלכי, בייבי, בבקשה אל תלכי","בייבי, בבקשה אל תלכי לניו אורלינס","את יודעת שאני אוהב אותך כל כך, מותק, בבקשה אל תלכי","Baby, please don't go","I'll be a dog, I'll be a dog, I'll be a dog",Why must you leave me lying on my back?,Please Don't Go Baby,Gliese,,,2013
https://music.youtube.com/watch?v=DE3StFNAbWI,כל הטעמים העדינים של חיי הפכו,זרעים מרים ועלים מורעלים בלעדיך,את מייצגת את מה שהוא אמיתי,Would it not be madness to fight?,"Worries washed, pressed, aired",We come 1,We Come 1,Faithless,,,2005
https://music.youtube.com/watch?v=OoLmlzc092c,(האס ווהה הייהה - ההה הי יה יה יה),סו נדארי נסאנג הֵ,מי אני שאתה אוהב אותי כל כך,Alanè mba yi woumaa wè,Nè ma kwanè ka,Wana wé ndé lambo (hé he hémentourék),Alane,Wes,,,1996
https://music.youtube.com/watch?v=zvhiJEMHx3g,משהו אתה מנסה להסתיר,שאני לא יודע מה זה,וכבר זה מכאיב לי,Cómo duele saber que te pierdo,No te brillan igual que ayer,Algo quieres esconder,Azúcar Amargo,Fey,,,1996
https://music.youtube.com/watch?v=VuNIsY6JdUw,"אתה בטלפון עם החברה שלך, היא כועסת",היא מתעצבנת על משהו שאמרת,כי היא לא מבינה את ההומור שלך כמוני,"Oh, I remember you driving to my house",I'm the one who makes you laugh,I know your favorite songs,You Belong With Me,Taylor Swi,,,2008
https://music.youtube.com/watch?v=nIjVuRTm-dc,מלכת היופי שרק מלאו לה שמונה עשרה,היו לה קצת בעיות עם עצמה,הוא תמיד היה שם לעזור לה,"Comes back and begs me (to) catch her every time she falls, yeah",And she will be loved,"Out on your corner in the pouring rain, oh",She Will Be Loved,Maroon 5,,,2002
https://music.youtube.com/watch?v=kTHNpusq654,אתה משנה את דעתך,כמו ילדה שמחליפה בגדים,"כן, את במחזור","You're yes, then you're no","You're up, then you're down",You're wrong when it's right (Oh-oh-oh),Hot N Cold,Katy Perry,,,2008
https://music.youtube.com/watch?v=bnVUHWCynig,זוכרת את הקירות שבניתי?,"ובכן, מותק, הם מתמוטטים",והם אפילו לא נלחמו,But I never really had a doubt,"I can feel your halo, halo, halo","I can feel your halo, halo, halo",Halo,Beyoncé,,,2008
https://music.youtube.com/watch?v=DUT5rEU6pqM,גברות כאן הלילה,בלי קרבות (הפליטים נמצאים כאן איתנו),אין לריב,"Mi casa (Shakira, Shakira), su casa",Until I saw you dancin' (Yeah),You know my hips don't lie (,Hips Don't Lie,Shakira,Wyclef Jean,,2005
https://music.youtube.com/watch?v=dvgZkm1xWPE,נהגתי למשול בעולם,ימים היו גואים כשאמרתי מילה,"עכשיו בבוקר, אני ישן לבד",Shattered windows and the sound of drums,Upon pillars of salt and pillars of sand,"Oh-oh-oh, oh-oh, oh",Viva La Vida,Coldplay,,,2008
https://music.youtube.com/watch?v=4m1EFMoRFvY,"אַח, לפי דרישת הקהל","סשה פירס, ניקי מינאז', בואו נלך","יו, רוד בוי, למה אתה חוצה אותי כמו טי קטנטן?","Sasha Fierce, Nicki Minaj, let's go","'Cause if you like it, then you shoulda put a ring on it",Now we should all go to Jerry Springer,Single Ladies,Beyoncé,,,2008
https://music.youtube.com/watch?v=bESGLojNYSo,מום-מום-מום-מה,מום-מום-מום-מה,מא-מא-מא-מא,"No, he can't read my poker face","P-p-p-poker face, f-f-fuck her face",Oh-oh-oh-oh-oh-oh,Poker Face,Lady Gaga,,,2008
https://music.youtube.com/watch?v=kPBzTxZQG5Q,מאה ימים עשו אותי מבוגר יותר,מאז הפעם האחרונה שראיתי את פנייך היפות,אלף שקרים הקפיאו אותי יותר,"And tonight, girl, it's only you and me, yeah","Everything I know, and anywhere I go (Yeah)","I'm here without you, baby",Here Without You,3 Doors Down,,,2002
https://music.youtube.com/watch?v=WpYeekQkAdc,"מה לא בסדר עם העולם, אמא?",אנשים חיים כאילו אין להם אימהות,אני חושב שכל העולם מכור לדרמה,"The truth is kept secret, and swept under the rug",Why are there pieces of love that don't belong?,With this world that we livin' in? People keep on givin' in,Where Is The Love?,The Black Eyed Peas,,,2003
https://music.youtube.com/watch?v=Bg59q4puhmg,"היי, היי, אתה, אתה, אני לא אוהבת את החברה שלך","בשום אופן, בשום אופן, אני חושב שאתה זקוק לחדש.","היי, היי, אתה, אתה, אני יכולה להיות החברה שלך","I think about you all the time, you're so addictive","Better yet, make your girlfriend disappear","Hey, hey, you, you, I don't like your girlfriend",Girlfriend,Avril Lavigne,,,2007
https://music.youtube.com/watch?v=rywUS-ohqeE,אני רק רוצה אותך קרוב,שבהם תוכל להישאר לנצח,אתה יכול להיות בטוח,When the rain is pouring down,Can get in the way of what I feel,Can get in the way of what I feel for you,No One,Alicia Keys,,,2007
https://music.youtube.com/watch?v=J3UjJ4wKLkg,"או, מה דעתכם על סבב מחיאות כפיים?","כן, מחיאות כפיים סוערות בעמידה","אוו, וואו, כן","That was quite a show (Ooh, oh)",And don't tell me you're sorry 'cause you're not (Mmm),Really had me going,Take A Bow,Rihanna,,,2008
https://music.youtube.com/watch?v=ViwtNLUqkMY,ביונסה,"כן (ווו, או)",כל כך משוגע עכשיו,Your love's got me looking so crazy right now (Looking crazy),Got me looking so crazy in love (,"I shake phonies, man, you can't get next to",Crazy In Love,Beyoncé,JAY Z,,2003
https://music.youtube.com/watch?v=1cQh1ccqu8M,לעולם לא הצלחתי כאדם חכם,לא הצלחתי לשרוד כאדם עני שגונב,נמאס לי לחיות כמו עיוור,It's not like you didn't know that,"Yeah, yeah (These five words in my head scream)",It's not like you to say sorry,How You Remind Me,Nickelback,,,2001
https://music.youtube.com/watch?v=PWgvGjAhvIw,"אחת, שתיים, שלוש, אה",התינוק שלי לא מתעסק בשטויות,"כי היא אוהבת אותי כל כך, ואת זה אני יודע בוודאות (אה)","You think you've got it, oh, you think you've got it","Shake it, sh-shake it, shake it, shake it, sh-shake it (Uh-oh)",Shake it like a Polaroid picture,Hey Ya!,Outkast,,,2003
https://music.youtube.com/watch?v=nmjdaBaZe8Y,".אני זקוק לך, אהובתי","אני חייב לראות אותך, מותק",והלבבות ברחבי העולם הלילה,With the love of their life who feels,"Hey, little mama, ooh, you're a stunner","And together, baby, there is nothin' we won't do",With You,Chris Brown,,,2007
https://music.youtube.com/watch?v=LOZuxwVk7TU,"מותק, אולי את רואה שאני קורא לך?",בחור כמוך צריך ללבוש אזהרה,"זה מסוכן, אני נופל","With a taste of your lips, I'm on a ride",Don't you know that you're toxic?,And I love what you do,Toxic,Britney Spears,,,2003
https://music.youtube.com/watch?v=0habxsuXW4g,"אהבה מתוקה, כן",לא התכוונתי כשאמרתי שאני לא אוהב אותך כל כך.,"הייתי צריך להחזיק חזק, לא הייתי צריך לשחרר אותך","Oh, baby, baby, we belong together",It's still so hard to believe,"Guess I didn't know you, guess I didn't know me",We Belong Together,Mariah Carey,,,2005
https://music.youtube.com/watch?v=koJlIGDImiU,תני לי להיות הגיבור שלך,"האם היית רוקד, אם הייתי מבקשת ממך לרקוד?","!האם היית רץ, ולעולם לא מביט לאחור",I can kiss away the pain,"Would you swear, that you'll always be mine",You can take my breath away,Hero,Enrique Iglesias,,,2001
https://music.youtube.com/watch?v=Ra-Om7UMSJc,"אוו-אוו, אוו",לא אחזור על הטעויות שעשית.,לא אתן לעצמי לגרום ללבי כל כך הרבה סבל,"I watched you die, I heard you cry every night in your sleep","I'm forced to fake a smile, a laugh, every day of my life","Because of you (Ah-ah, ah, ah)",Because Of You,Kelly Clarkson,,,2004
https://music.youtube.com/watch?v=2EwViQxSJJQ,"שמאלה, שמאלה","שמאלה, שמאלה","‏שמאלה, שמאלה","(You must not know 'bout me, me)","Matter of fact, he'll be here in a minute, baby",You must not know 'bout me,Irreplaceable,Beyoncé,,,2006
https://music.youtube.com/watch?v=4m48GqaOz90,סיפוק,"דחוף אותי, גע בי",אני אוהב את זה ב-,I got that boom boom boom,That- that boom (Satisfaction),Let me get it now,Boom Boom Pow,The Black Eyed Peas,,,2009
https://music.youtube.com/watch?v=FJfFZqTlWrQ,"נה-נה-נה-נה-נה-נה-נה, נה-נה-נה-נה-נה-נה","נה-נה-נה-נה-נה-נה-נה, נה-נה-נה-נה-נה-נה","נראה לי שפשוט איבדתי את בעלי, אני לא יודעת לאן הוא נעלם.","I guess I just lost my husband, I don't know where he went",I got my rock moves and I don't want you tonight (I don't want you tonight),"You weren't there, you never were",So What,P!nk,,,2008
https://music.youtube.com/watch?v=psuRGfAaju4,לא תאמין למראה עיניך אם עשרה מיליון גחליליות,האירה את העולם כשנרדמתי,כי הם ימלאו את האוויר הפתוח וישאירו דמעות בכל מקום,A disco ball is just hanging by a thread,"You'd think me rude, but I would just stand and stare","A foxtrot above my head, a sock hop beneath my bed",Fireflies,Owl City,,,2009
https://music.youtube.com/watch?v=DksSPZTZES0,"היית השמש שלי, היית הארץ שלי","אבל אתה לא ידעת את כל הדרכים שאהבתי אותך, לא",אז לקחת סיכון ותכננת תוכניות אחרות,"Cry me a river (Yeah, yeah)",Cry me a river (You can go on and just),"But you didn't know all the ways I loved you, no",Cry Me A River,Justin Timberlake,,,2002
https://music.youtube.com/watch?v=U5rLz5AZBIA,מצב חירום,"כן, כן (כן)","כן, כן (כן)","Once you get a dose of D.O.E., you gon' want some mo'",I don't need the G's or the car keys,"Baby, if you strip, you can get a tip",The Way I Are,Timbaland,Keri Hilson,,2007
https://music.youtube.com/watch?v=xPU8OAjjS4k,"אז, עשיתי הליכה סביב העולם להרגיע את דאגותיי",עזבתי את גופי מוטל אי שם בחולות הזמן,אבל צפיתי בעולם מתרומם אל הצד האפל של הירח,But I watched the world float to the dark side of the moon,"If I'm alive and well, will you be there a holding my hand?","After all, I knew it had to be something to do with you",Kryptonite,3 Doors Down,,,2000
https://music.youtube.com/watch?v=2Abk1jAONjw,אמת!,רדוואן,קונביקט,"Just, j-j-just",Just dance,Let's go!,Just Dance,Lady Gaga,Colby O'Donis,,2008
https://music.youtube.com/watch?v=rMqayQ-U74s,(אאוטסיידרס),"כוכב-על, מאיפה אתה? מה נשמע?","אני מכיר אותך, יש לך מושג מה את עושה","Oh, womanizer, oh, you're a womanizer, baby","Boy, don't try to front, I-I know just, just what you are, a-are",(You) You womanizer,Womanizer,Britney Spears,,,2008
https://music.youtube.com/watch?v=pBI3lc18k8Q,ג'יי.אר. רותם,מה-מה-מה-מה-מה היא אמרה?,ג-ג-ג-ג-ג.ר.,"I really need you in my life 'cause things ain't right, girl","Girl, I (I) was caught up (Up) in her lust (Lust)",'Cause when the roof caved in and the truth came out,Whatcha Say,Jason Derulo,,,2010
https://music.youtube.com/watch?v=6vwNcNOTVzY,קניה וסט,היא לוקחת את הכסף שלי כשאני זקוק לו,"כן, היא חבר אמיתי בלי ספק","But she ain't messin' with no broke niggas, uh","Get down, girl, go 'head, get down","Far as girls, you got a flock",Gold Digger,Kanye West,Jamie Foxx,,2005
https://music.youtube.com/watch?v=gnhXHvRoUd0,"שׁוֹטֵטְתִי לְעוֹלָם, תָּמִיד מִבִּיט לְמַטָּה עַל מָה שֶׁאֲנִי רוֹאֶה",פנים מצוירות ממלאות את המקומות שאליהם איני יכול להגיע,אתה יודע שאני יכול להיעזר במישהו,Painted faces fill the places I can't reach,Somebody,Someone like me,Use Somebody,Kings Of Leon,,,2008
https://music.youtube.com/watch?v=5sMKX22BHeE,"אחת, שתיים, שלוש, ארבע","היי, היי (לתמיד)","היי, היי (לנצח)","I'm driving, you can take the front seat (Front seat)","Feels like we're on another level, oh","Double your pleasure, double your fun",Forever,Chris Brown,,,2008
https://music.youtube.com/watch?v=Vzo-EL_62fQ,"סגור מרגשות, לא הייתי צריך את הכאב",פעם או פעמיים הספיקו וזה היה לשווא.,"הזמן מתחיל לחלוף, לפני שאתה שם לב אתה קפוא, אוו","Keep, keep bleeding love",But nothin's greater than the risk that comes with your embrace,"I don't care what they say, I'm in love with you",Bleeding Love,Leona Lewis,,,2007
https://music.youtube.com/watch?v=GemKqzILV4w,נעשה הכול,הכול,בדרכנו שלנו,I don't know where,Show me a garden that's burstin' into life,All that I ever was,Chasing Cars,Snow Patrol,,,2006
https://music.youtube.com/watch?v=t0iSpwX03UA,נהגתי לשלוט בעולם,הימים היו גואים כאשר נתתי את הפקודה,"עכשיו בבוקר, אני ישן לבד",Hear Jerusalem bells a-ringin',"""Now the old king is dead, long live the king""","Be my mirror, my sword and shield",Coldplay,Viva la vida,,,2008
https://music.youtube.com/watch?v=t5XNWFw5HVw,"ילדה, אני מבין למה","אתה רואה, זה שורף אותי להחזיק בזה",אני יודע שזה משהו שאני חייב לעשות,"Let it burn (Yeah), let it burn (Ooh), gotta let it burn",It's the way I feel,"But you know that it's over, we knew it was through (Yeah)",Burn,Usher,,,2004
https://music.youtube.com/watch?v=znlFu_lemsU,בואו נכנס לזה בכיף,תהנו למעלה בריקוד הזה,"פתחנו לכם את הלב, עכשיו אתם מרחפים",So just dance for me,"Let's have fun tonight, no fights","Let's get it percolatin', while you're waitin'",Family Affair,Mary J. Blige,,,2001
https://music.youtube.com/watch?v=RiSfTyrvJlg,"מותק, למה את מתקשרת אליי כל כך מאוחר?",קצת קשה לדבר כרגע,"מותק, למה את בוכה? הכל בסדר?","Oh, well, my girl's in the next room",Comin' from the lips of an angel,"Sayin' my name, it sounds so sweet",Lips Of An Angel,Hinder,,,2005
https://music.youtube.com/watch?v=3gOHvDP_vCs,אני מחזיר את הסקסי למודעה,הבנים האחרים לא יודעים איך להתנהג,"אני חושב שזה מיוחד, מה יש מאחורי הגב שלך?",Get your sexy on (,"You make me smile (Go 'head, be gone with it)","You see these shackles, baby, I'm your slave (",SexyBack,Justin Timberlake,Timbaland,,2006
https://music.youtube.com/watch?v=Urdlvw0SSEc,אני ממשיך ליפול פנימה,ואיבדתי את אהבתי אלייך,"לפעמים אני אוהב אותך, לפעמים אתה גורם לי לעצב","Lovin' you, darlin', makes me so confused",How do you give me so much pleasure,"Sometimes I love ya, sometimes you make me blue",Fallin',Alicia Keys,,,2001
https://music.youtube.com/watch?v=cjVQ36NhbMk,"שלב ראשון, אתה אומר, ""אנחנו צריכים לדבר""","הוא הולך, אתה אומר, ""שב, זו רק שיחה""",הוא מחייך אליך בחזרה בנימוס,"Step one, you say, ""We need to talk""",Lay down a list of what is wrong,As he goes left and you stay right,How To Save A Life,The Fray,,,2005
https://music.youtube.com/watch?v=7Xf-Lesrkuc,"עכשיו, כשהיא חזרה לאטמוספירה",עם טיפות של צדק בשערה,היא מתנהגת כמו הקיץ והולכת כמו הגשם,"Who was too afraid to fly, so he never did land","Reminds me that there's room to grow, hey-hey, yeah",Fall for a shooting star?,Drops Of Jupiter,Train,,,2001
https://music.youtube.com/watch?v=XPpTgCho5ZA,"הייתי כה גבוה, שלא הבחנתי",האש הבוערת בעיניה,הכאוס ששלט במוחי,Pretending to feel the same,And her heart is breakin' in front of me,Woah-oh-oh-ooh,This Love,Maroon 5,,,2002
https://music.youtube.com/watch?v=BB0DU4DoPP4,הַבֵּט בַּתְּמוּנָה הַזֹּאת,"בכל פעם שאני עושה זאת, זה מצחיק אותי.",איך העיניים שלנו הפכו לכל כך אדומות?,Criminal record says I broke in twice,"Every time I do, it makes me laugh",You can't replace it,Photograph,Nickelback,,,2005
https://music.youtube.com/watch?v=9b8erWuBA44,"אה, אה, אה, במקום להיות","אוי כן, אוי כן, אוי כן, אוי כן, אוי כן","אוי כן, אוי כן, אוי כן, אוי כן","Wrestle me around, play with me some more",I want you to caress me like a tropical breeze,"Oh, ooh, woah, woah",Touch My Body,Mariah Carey,,,2008
